date,price,symbol
2020-05-07,19491.8,NIFTY BANK
2020-05-08,19352.9,NIFTY BANK
2020-05-11,18950.5,NIFTY BANK
2020-05-12,18862.85,NIFTY BANK
2020-05-13,19634.95,NIFTY BANK
2020-05-14,19068.5,NIFTY BANK
2020-05-15,18833.95,NIFTY BANK
2020-05-18,17573.2,NIFTY BANK
2020-05-19,17486.25,NIFTY BANK
2020-05-20,17840.2,NIFTY BANK
2020-05-21,17735.1,NIFTY BANK
2020-05-22,17278.9,NIFTY BANK
2020-05-26,17440.35,NIFTY BANK
2020-05-27,18710.55,NIFTY BANK
2020-05-28,19169.8,NIFTY BANK
2020-05-29,19297.25,NIFTY BANK
2020-06-01,19959.9,NIFTY BANK
2020-06-02,20530.2,NIFTY BANK
2020-06-03,20940.7,NIFTY BANK
2020-06-04,20390.45,NIFTY BANK
2020-06-05,21034.5,NIFTY BANK
2020-06-08,21187.35,NIFTY BANK
2020-06-09,20724.9,NIFTY BANK
2020-06-10,21100.1,NIFTY BANK
2020-06-11,20525.15,NIFTY BANK
2020-06-12,20654.55,NIFTY BANK
2020-06-15,19912.9,NIFTY BANK
2020-06-16,20296.7,NIFTY BANK
2020-06-17,20201.75,NIFTY BANK
2020-06-18,20956.3,NIFTY BANK
2020-06-19,21338.1,NIFTY BANK
2020-06-22,21708.35,NIFTY BANK
2020-06-23,22264.9,NIFTY BANK
2020-06-24,21426.8,NIFTY BANK
2020-06-25,21506.15,NIFTY BANK
2020-06-26,21592.05,NIFTY BANK
2020-06-29,21359,NIFTY BANK
2020-06-30,21370.15,NIFTY BANK
2020-07-01,21977.6,NIFTY BANK
2020-07-02,21953.2,NIFTY BANK
2020-07-03,21852.4,NIFTY BANK
2020-07-06,22198.95,NIFTY BANK
2020-07-07,22628,NIFTY BANK
2020-07-08,22584.65,NIFTY BANK
2020-07-09,22907.2,NIFTY BANK
2020-07-10,22398.45,NIFTY BANK
2020-07-13,22089.25,NIFTY BANK
2020-07-14,21392.2,NIFTY BANK
2020-07-15,21340.75,NIFTY BANK
2020-07-16,21597.15,NIFTY BANK
2020-07-17,21966.8,NIFTY BANK
2020-07-20,22321.85,NIFTY BANK
2020-07-21,22782,NIFTY BANK
2020-07-22,22882.6,NIFTY BANK
2020-07-23,23083.9,NIFTY BANK
2020-07-24,22662.05,NIFTY BANK
2020-07-27,21848.75,NIFTY BANK
2020-07-28,22105.2,NIFTY BANK
2020-07-29,22076.6,NIFTY BANK
2020-07-30,21646.85,NIFTY BANK
2020-07-31,21640.05,NIFTY BANK
2020-08-03,21072.1,NIFTY BANK
2020-08-04,21490.5,NIFTY BANK
2020-08-05,21509.95,NIFTY BANK
2020-08-06,21642.6,NIFTY BANK
2020-08-07,21754,NIFTY BANK
2020-08-10,21900.25,NIFTY BANK
2020-08-11,22227.2,NIFTY BANK
2020-08-12,22264,NIFTY BANK
2020-08-13,22196.35,NIFTY BANK
2020-08-14,21679.4,NIFTY BANK
2020-08-17,21700.85,NIFTY BANK
2020-08-18,22170.6,NIFTY BANK
2020-08-19,22285.9,NIFTY BANK
2020-08-20,21999.45,NIFTY BANK
2020-08-21,22299.6,NIFTY BANK
2020-08-24,22833,NIFTY BANK
2020-08-25,23092.15,NIFTY BANK
2020-08-26,23414.2,NIFTY BANK
2020-08-27,23600.35,NIFTY BANK
2020-08-28,24523.8,NIFTY BANK
2020-08-31,23754.35,NIFTY BANK
2020-09-01,23812,NIFTY BANK
2020-09-02,23874.55,NIFTY BANK
2020-09-03,23530.85,NIFTY BANK
2020-09-04,23011.5,NIFTY BANK
2020-09-07,22945.05,NIFTY BANK
2020-09-08,22744.4,NIFTY BANK
2020-09-09,22267,NIFTY BANK
2020-09-10,22466.2,NIFTY BANK
2020-09-11,22479.95,NIFTY BANK
2020-09-14,22101.25,NIFTY BANK
2020-09-15,22465.65,NIFTY BANK
2020-09-16,22573.55,NIFTY BANK
2020-09-17,22320.35,NIFTY BANK
2020-09-18,22031.05,NIFTY BANK
2020-09-21,21366.8,NIFTY BANK
2020-09-22,21139.1,NIFTY BANK
2020-09-23,21178.5,NIFTY BANK
2020-09-24,20456.85,NIFTY BANK
2020-09-25,20982.35,NIFTY BANK
2020-09-28,21665.5,NIFTY BANK
2020-09-29,21411.3,NIFTY BANK
2020-09-30,21451.8,NIFTY BANK
2020-10-01,22246,NIFTY BANK
2020-10-05,22370.95,NIFTY BANK
2020-10-06,22853.7,NIFTY BANK
2020-10-07,22964.8,NIFTY BANK
2020-10-08,23191.35,NIFTY BANK
2020-10-09,23846.8,NIFTY BANK
2020-10-12,23712.8,NIFTY BANK
2020-10-13,23492.2,NIFTY BANK
2020-10-14,23874.65,NIFTY BANK
2020-10-15,23072.4,NIFTY BANK
2020-10-16,23533.25,NIFTY BANK
2020-10-19,24266.75,NIFTY BANK
2020-10-20,24311.8,NIFTY BANK
2020-10-21,24635.05,NIFTY BANK
2020-10-22,24484.15,NIFTY BANK
2020-10-23,24478.3,NIFTY BANK
2020-10-26,24075.45,NIFTY BANK
2020-10-27,24769.5,NIFTY BANK
2020-10-28,24232.5,NIFTY BANK
2020-10-29,24092,NIFTY BANK
2020-10-30,23900.9,NIFTY BANK
2020-11-02,24892.5,NIFTY BANK
2020-11-03,25682.8,NIFTY BANK
2020-11-04,25771.6,NIFTY BANK
2020-11-05,26313.1,NIFTY BANK
2020-11-06,26798.95,NIFTY BANK
2020-11-09,27534.1,NIFTY BANK
2020-11-10,28606,NIFTY BANK
2020-11-11,28845,NIFTY BANK
2020-11-12,28278.8,NIFTY BANK
2020-11-13,28465.7,NIFTY BANK
2020-11-14,28594.3,NIFTY BANK
2020-11-17,29181.3,NIFTY BANK
2020-11-18,29749.85,NIFTY BANK
2020-11-19,28903.05,NIFTY BANK
2020-11-20,29236,NIFTY BANK
2020-11-23,29024.2,NIFTY BANK
2020-11-24,29737.25,NIFTY BANK
2020-11-25,29196.4,NIFTY BANK
2020-11-26,29549.75,NIFTY BANK
2020-11-27,29609.05,NIFTY BANK
2020-12-01,29817.85,NIFTY BANK
2020-12-02,29463.15,NIFTY BANK
2020-12-03,29448.75,NIFTY BANK
2020-12-04,30052.4,NIFTY BANK
2020-12-07,30211.55,NIFTY BANK
2020-12-08,30261.9,NIFTY BANK
2020-12-09,30709.4,NIFTY BANK
2020-12-10,30510.35,NIFTY BANK
2020-12-11,30604.85,NIFTY BANK
2020-12-14,30745.9,NIFTY BANK
2020-12-15,30691.05,NIFTY BANK
2020-12-16,30698.4,NIFTY BANK
2020-12-17,30847.05,NIFTY BANK
2020-12-18,30714.65,NIFTY BANK
2020-12-21,29456.45,NIFTY BANK
2020-12-22,29625.95,NIFTY BANK
2020-12-23,29883.3,NIFTY BANK
2020-12-24,30402.2,NIFTY BANK
2020-12-28,30880.95,NIFTY BANK
2020-12-29,31322.5,NIFTY BANK
2020-12-30,31303.05,NIFTY BANK
2020-12-31,31264.05,NIFTY BANK
2021-01-01,31225.85,NIFTY BANK
2021-01-04,31212.45,NIFTY BANK
2021-01-05,31722.25,NIFTY BANK
2021-01-06,31797.9,NIFTY BANK
2021-01-07,31956,NIFTY BANK
2021-01-08,32084.2,NIFTY BANK
2021-01-11,31998.9,NIFTY BANK
2021-01-12,32339,NIFTY BANK
2021-01-13,32574.65,NIFTY BANK
2021-01-14,32519.75,NIFTY BANK
2021-01-15,32246.8,NIFTY BANK
2021-01-18,31811.75,NIFTY BANK
2021-01-19,32424.85,NIFTY BANK
2021-01-20,32543.7,NIFTY BANK
2021-01-21,32186.9,NIFTY BANK
2021-01-22,31167.25,NIFTY BANK
2021-01-25,31198.4,NIFTY BANK
2021-01-27,30284.55,NIFTY BANK
2021-01-28,30358.3,NIFTY BANK
2021-01-29,30565.5,NIFTY BANK
2021-02-01,33089.05,NIFTY BANK
2021-02-02,34267.9,NIFTY BANK
2021-02-03,34758.45,NIFTY BANK
2021-02-04,35344.8,NIFTY BANK
2021-02-05,35654.5,NIFTY BANK
2021-02-08,35983.65,NIFTY BANK
2021-02-09,36056.5,NIFTY BANK
2021-02-10,35783.1,NIFTY BANK
2021-02-11,35752.1,NIFTY BANK
2021-02-12,36108.9,NIFTY BANK
2021-02-15,37306.25,NIFTY BANK
2021-02-16,37098.4,NIFTY BANK
2021-02-17,36910.95,NIFTY BANK
2021-02-18,36587,NIFTY BANK
2021-02-19,35841.6,NIFTY BANK
2021-02-22,35257.2,NIFTY BANK
2021-02-23,35116.95,NIFTY BANK
2021-02-24,36452.3,NIFTY BANK
2021-02-25,36549,NIFTY BANK
2021-02-26,34803.6,NIFTY BANK
2021-03-01,35296,NIFTY BANK
2021-03-02,35419.7,NIFTY BANK
2021-03-03,36368.05,NIFTY BANK
2021-03-04,35802.5,NIFTY BANK
2021-03-05,35228.15,NIFTY BANK
2021-03-08,35275.75,NIFTY BANK
2021-03-09,35865.65,NIFTY BANK
2021-03-10,35938.3,NIFTY BANK
2021-03-12,35496.65,NIFTY BANK
2021-03-15,35182.55,NIFTY BANK
2021-03-16,34804.6,NIFTY BANK
2021-03-17,34229.25,NIFTY BANK
2021-03-18,33856.8,NIFTY BANK
2021-03-19,34161.6,NIFTY BANK
2021-03-22,33603.45,NIFTY BANK
2021-03-23,34184.4,NIFTY BANK
2021-03-24,33293.25,NIFTY BANK
2021-03-25,33006.45,NIFTY BANK
2021-03-26,33318.2,NIFTY BANK
2021-03-30,33875.1,NIFTY BANK
2021-03-31,33303.9,NIFTY BANK
2021-04-01,33858,NIFTY BANK
2021-04-05,32678.85,NIFTY BANK
2021-04-06,32501.35,NIFTY BANK
2021-04-07,32991.2,NIFTY BANK
2021-04-08,32782.85,NIFTY BANK
2021-04-09,32448.05,NIFTY BANK
2021-04-12,30792,NIFTY BANK
2021-04-13,31771.6,NIFTY BANK
2021-04-15,32112.85,NIFTY BANK
2021-04-16,31977.45,NIFTY BANK
2021-04-19,31208.4,NIFTY BANK
2021-04-20,31112.7,NIFTY BANK
2021-04-22,31782.6,NIFTY BANK
2021-04-23,31722.3,NIFTY BANK
2021-04-26,32275.15,NIFTY BANK
2021-04-27,32735.35,NIFTY BANK
2021-04-28,33722.8,NIFTY BANK
2021-04-29,33714.5,NIFTY BANK
2021-04-30,32781.8,NIFTY BANK
2021-05-03,32465.75,NIFTY BANK
2021-05-04,32270.35,NIFTY BANK
2021-05-05,32783.7,NIFTY BANK
2021-05-06,32827.8,NIFTY BANK
2021-05-07,32904.5,NIFTY BANK
2021-05-10,33142.4,NIFTY BANK
2021-05-11,32872.2,NIFTY BANK
2021-05-12,32452.3,NIFTY BANK
2021-05-14,32169.55,NIFTY BANK
2021-05-17,33459.25,NIFTY BANK
2021-05-18,33922.4,NIFTY BANK
2021-05-19,33685.2,NIFTY BANK
2021-05-20,33334.55,NIFTY BANK
2021-05-21,34606.9,NIFTY BANK
2021-05-24,34943.6,NIFTY BANK
2021-05-25,34662,NIFTY BANK
2021-05-26,34684.2,NIFTY BANK
2021-05-27,35095.05,NIFTY BANK
2021-05-28,35141.45,NIFTY BANK
2021-05-31,35526.65,NIFTY BANK
2021-06-01,35337.2,NIFTY BANK
2021-06-02,35373.75,NIFTY BANK
2021-06-03,35649,NIFTY BANK
2021-06-04,35291.65,NIFTY BANK
2021-06-07,35443.65,NIFTY BANK
2021-06-08,35085.3,NIFTY BANK
2021-06-09,34800.5,NIFTY BANK
2021-06-10,35131.2,NIFTY BANK
2021-06-11,35047.4,NIFTY BANK
2021-06-14,34950.6,NIFTY BANK
2021-06-15,35247.75,NIFTY BANK
2021-06-16,35003.5,NIFTY BANK
2021-06-17,34605.4,NIFTY BANK
2021-06-18,34558,NIFTY BANK
2021-06-21,34871.3,NIFTY BANK
2021-06-22,34745,NIFTY BANK
2021-06-23,34574,NIFTY BANK
2021-06-24,34827,NIFTY BANK
2021-06-25,35364.65,NIFTY BANK
2021-06-28,35359.45,NIFTY BANK
2021-06-29,35010.3,NIFTY BANK
2021-06-30,34772.2,NIFTY BANK
2021-07-01,34684,NIFTY BANK
2021-07-02,34809.9,NIFTY BANK
2021-07-05,35212,NIFTY BANK
2021-07-06,35579.15,NIFTY BANK
2021-07-07,35771.3,NIFTY BANK
2021-07-08,35274.1,NIFTY BANK
2021-07-09,35071.95,NIFTY BANK
2021-07-12,35198.9,NIFTY BANK
2021-07-13,35673.4,NIFTY BANK
2021-07-14,35668.25,NIFTY BANK
2021-07-15,35907.65,NIFTY BANK
2021-07-16,35751.8,NIFTY BANK
2021-07-19,35079.2,NIFTY BANK
2021-07-20,34415.45,NIFTY BANK
2021-07-22,34677.3,NIFTY BANK
2021-07-23,35034.4,NIFTY BANK
2021-07-26,34949.7,NIFTY BANK
2021-07-27,34797.45,NIFTY BANK
2021-07-28,34532.9,NIFTY BANK
2021-07-29,34691.5,NIFTY BANK
2021-07-30,34584.35,NIFTY BANK
2021-08-02,34710,NIFTY BANK
2021-08-03,35207.45,NIFTY BANK
2021-08-04,36028.05,NIFTY BANK
2021-08-05,35834.75,NIFTY BANK
2021-08-06,35809.25,NIFTY BANK
2021-08-09,36028.95,NIFTY BANK
2021-08-10,36034.1,NIFTY BANK
2021-08-11,35806.4,NIFTY BANK
2021-08-12,35937.05,NIFTY BANK
2021-08-13,36169.35,NIFTY BANK
2021-08-16,36094.5,NIFTY BANK
2021-08-17,35867.45,NIFTY BANK
2021-08-18,35554.5,NIFTY BANK
2021-08-20,35033.85,NIFTY BANK
2021-08-23,35124.4,NIFTY BANK
2021-08-24,35712.1,NIFTY BANK
2021-08-25,35586.25,NIFTY BANK
2021-08-26,35617.55,NIFTY BANK
2021-08-27,35627.8,NIFTY BANK
2021-08-30,36347.65,NIFTY BANK
2021-08-31,36424.6,NIFTY BANK
2021-09-01,36574.3,NIFTY BANK
2021-09-02,36831.3,NIFTY BANK
2021-09-03,36761.15,NIFTY BANK
2021-09-06,36592.35,NIFTY BANK
2021-09-07,36468.8,NIFTY BANK
2021-09-08,36768.2,NIFTY BANK
2021-09-09,36683.2,NIFTY BANK
2021-09-13,36471.8,NIFTY BANK
2021-09-14,36613.05,NIFTY BANK
2021-09-15,36852.25,NIFTY BANK
2021-09-16,37668.6,NIFTY BANK
2021-09-17,37811.95,NIFTY BANK
2021-09-20,37145.7,NIFTY BANK
2021-09-21,37235.85,NIFTY BANK
2021-09-22,36944.65,NIFTY BANK
2021-09-23,37771.7,NIFTY BANK
2021-09-24,37830.3,NIFTY BANK
2021-09-27,38171.25,NIFTY BANK
2021-09-28,37945,NIFTY BANK
2021-09-29,37743,NIFTY BANK
2021-09-30,37425.1,NIFTY BANK
2021-10-01,37225.9,NIFTY BANK
2021-10-04,37579.65,NIFTY BANK
2021-10-05,37741,NIFTY BANK
2021-10-06,37521.55,NIFTY BANK
2021-10-07,37753.2,NIFTY BANK
2021-10-08,37775.25,NIFTY BANK
2021-10-11,38293.8,NIFTY BANK
2021-10-12,38521.5,NIFTY BANK
2021-10-13,38635.75,NIFTY BANK
2021-10-14,39340.9,NIFTY BANK
2021-10-18,39684.8,NIFTY BANK
2021-10-19,39540.5,NIFTY BANK
2021-10-20,39518.2,NIFTY BANK
2021-10-21,40030.2,NIFTY BANK
2021-10-22,40323.65,NIFTY BANK
2021-10-25,41192.4,NIFTY BANK
2021-10-26,41238.3,NIFTY BANK
2021-10-27,40874.35,NIFTY BANK
2021-10-28,39508.95,NIFTY BANK
2021-10-29,39115.6,NIFTY BANK
2021-11-01,39763.75,NIFTY BANK
2021-11-02,39938.45,NIFTY BANK
2021-11-03,39402.05,NIFTY BANK
2021-11-04,39573.7,NIFTY BANK
2021-11-08,39438.25,NIFTY BANK
2021-11-09,39368.8,NIFTY BANK
2021-11-10,39023.25,NIFTY BANK
2021-11-11,38560.2,NIFTY BANK
2021-11-12,38733.35,NIFTY BANK
2021-11-15,38702.35,NIFTY BANK
2021-11-16,38307.1,NIFTY BANK
2021-11-17,38041.55,NIFTY BANK
2021-11-18,37976.25,NIFTY BANK
2021-11-22,37128.8,NIFTY BANK
2021-11-23,37272.8,NIFTY BANK
2021-11-24,37441.95,NIFTY BANK
2021-11-25,37364.75,NIFTY BANK
2021-11-26,36025.5,NIFTY BANK
2021-11-29,35976.45,NIFTY BANK
2021-11-30,35695.3,NIFTY BANK
2021-12-01,36364.9,NIFTY BANK
2021-12-02,36508.25,NIFTY BANK
2021-12-03,36197.15,NIFTY BANK
2021-12-06,35735.9,NIFTY BANK
2021-12-07,36618.4,NIFTY BANK
2021-12-08,37284.7,NIFTY BANK
2021-12-09,37082.45,NIFTY BANK
2021-12-10,37105.65,NIFTY BANK
2021-12-13,36925.25,NIFTY BANK
2021-12-14,36893.95,NIFTY BANK
2021-12-15,36789.55,NIFTY BANK
2021-12-16,36548.65,NIFTY BANK
2021-12-17,35618.65,NIFTY BANK
2021-12-20,34439.85,NIFTY BANK
2021-12-21,34607.85,NIFTY BANK
2021-12-22,35029.5,NIFTY BANK
2021-12-23,35191.15,NIFTY BANK
2021-12-24,34857.05,NIFTY BANK
2021-12-27,35057.9,NIFTY BANK
2021-12-28,35183.8,NIFTY BANK
2021-12-29,35045.4,NIFTY BANK
2021-12-30,35063.6,NIFTY BANK
2021-12-31,35481.7,NIFTY BANK
